fen,move,game_id
r1bq1rk1/ppp2ppp/2nbpn2/3p4/3P4/2PBPN2/PP3PPP/RNBQ1RK1 w - - 4 7,b1d2,1011
r1bq1rk1/ppp2ppp/2nbp3/3p4/3P2n1/2PBPN2/PP1N1PPP/R1BQ1RK1 w - - 6 8,e3e4,1011
r1bq1rk1/ppp2ppp/2nbp3/8/3Pp1n1/2PB1N2/PP1N1PPP/R1BQ1RK1 w - - 0 9,d2e4,1011
r1bq1rk1/ppp3pp/2nbp3/5p2/3PN1n1/2PB1N2/PP3PPP/R1BQ1RK1 w - - 0 10,e4d6,1011
r1b2rk1/ppp3pp/2nqp3/5p2/3P2n1/2PB1N2/PP3PPP/R1BQ1RK1 w - - 0 11,g2g3,1011
r1b2rk1/p1p3pp/1pnqp3/5p2/3P2n1/2PB1NP1/PP3P1P/R1BQ1RK1 w - - 0 12,c1f4,1011
r1b2rk1/p1p3pp/1pn1p3/3q1p2/3P1Bn1/2PB1NP1/PP3P1P/R2Q1RK1 w - - 2 13,f4c7,1011
r4rk1/pbB3pp/1pn1p3/3q1p2/3P2n1/2PB1NP1/PP3P1P/R2Q1RK1 w - - 1 14,d1e2,1011
r4rk1/pbB3pp/1p2p3/3q1p2/3n2n1/2PB1NP1/PP2QP1P/R4RK1 w - - 0 15,c3d4,1011
r4rk1/pbB3pp/1p2p3/5p2/3P2n1/3B1qP1/PP2QP1P/R4RK1 w - - 0 16,e2f3,1011
r4rk1/p1B3pp/1p2p3/5p2/3P2n1/3B1bP1/PP3P1P/R4RK1 w - - 0 17,d3c4,1011
r1r3k1/p1B3pp/1p2p3/5p2/2BP2n1/5bP1/PP3P1P/R4RK1 w - - 2 18,c4e6,1011
r1r2k2/p1B3pp/1p2B3/5p2/3P2n1/5bP1/PP3P1P/R4RK1 w - - 1 19,e6c8,1011
2r2k2/p1B3pp/1p6/5p2/3P2n1/5bP1/PP3P1P/R4RK1 w - - 0 20,c7d6,1011
2r5/p4kpp/1p1B4/5p2/3P2n1/5bP1/PP3P1P/R4RK1 w - - 2 21,a1e1,1011
2r5/p5pp/1p1B2k1/5p2/3P2n1/5bP1/PP3P1P/4RRK1 w - - 4 22,h2h3,1011
2r5/p5pp/1p1B1nk1/5p2/3P4/5bPP/PP3P2/4RRK1 w - - 1 23,e1e3,1011
2r5/p5pp/1p1B1nk1/5p2/3Pb3/4R1PP/PP3P2/5RK1 w - - 3 24,d6e5,1011
2r5/p5pp/1p4k1/3nBp2/3Pb3/4R1PP/PP3P2/5RK1 w - - 5 25,e3a3,1011
2r5/6pp/1p4k1/p2nBp2/3Pb3/R5PP/PP3P2/5RK1 w - - 0 26,g3g4,1011
2r5/6pp/1p4k1/p2nB3/3Pb1p1/R6P/PP3P2/5RK1 w - - 0 27,a3g3,1011
2r5/6pp/1p4k1/p2nB3/3P2p1/5bRP/PP3P2/5RK1 w - - 2 28,h3g4,1011
2r5/6pp/1p4k1/p2nB3/3P2P1/6R1/PP2bP2/5RK1 w - - 1 29,f1e1,1011
2r5/6pp/1p4k1/p2nB3/3P2P1/3b2R1/PP3P2/4R1K1 w - - 3 30,g3d3,1011
8/6pp/1p4k1/p2nB3/3P2P1/3R4/PPr2P2/4R1K1 w - - 1 31,d3f3,1011
8/6pp/1p4k1/p3B3/3P2P1/2n2R2/PPr2P2/4R1K1 w - - 3 32,f3c3,1011
8/6pp/1p4k1/p3B3/3P2P1/2R5/Pr3P2/4R1K1 w - - 0 33,c3f3,1011
8/6pp/1p4k1/p3B3/3P2P1/5R2/r4P2/4R1K1 w - - 0 34,e1e4,1011
8/6pp/1p4k1/p3B3/3PR1P1/5R2/5P2/r5K1 w - - 2 35,g1g2,1011
8/6pp/1p4k1/p3B3/3PR1P1/5R2/5PK1/1r6 w - - 4 36,e5d6,1011
8/6pp/1p1B3k/p7/3PR1P1/5R2/5PK1/1r6 w - - 6 37,d6f8,1011
5B2/6pp/1p5k/pr6/3PR1P1/5R2/5PK1/8 w - - 8 38,g2g3,1011
5B2/6pp/1p5k/p5r1/3PR1P1/5RK1/5P2/8 w - - 10 39,e4e6,1011
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,d2d4,1012
rnbqkbnr/ppp1pppp/8/3p4/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,g1f3,1012
rnbqkb1r/ppp1pppp/5n2/3p4/3P4/5N2/PPP1PPPP/RNBQKB1R w KQkq - 2 3,e2e3,1012
r1bqkb1r/ppp1pppp/2n2n2/3p4/3P4/4PN2/PPP2PPP/RNBQKB1R w KQkq - 1 4,c2c3,1012
r2qkb1r/ppp1pppp/2n2n2/3p4/3P2b1/2P1PN2/PP3PPP/RNBQKB1R w KQkq - 1 5,f1d3,1012
r2qkb1r/ppp1pppp/2n5/3p4/3Pn1b1/2PBPN2/PP3PPP/RNBQK2R w KQkq - 3 6,b1d2,1012
r2qkb1r/ppp1pp1p/2n3p1/3p4/3Pn1b1/2PBPN2/PP1N1PPP/R1BQK2R w KQkq - 0 7,e1g1,1012
r2qk2r/ppp1ppbp/2n3p1/3p4/3Pn1b1/2PBPN2/PP1N1PPP/R1BQ1RK1 w kq - 2 8,d2e4,1012
r2qk2r/ppp1ppbp/2n3p1/8/3Pp1b1/2PBPN2/PP3PPP/R1BQ1RK1 w kq - 0 9,d3e4,1012
r2q1rk1/ppp1ppbp/2n3p1/8/3PB1b1/2P1PN2/PP3PPP/R1BQ1RK1 w - - 1 10,e4c6,1012
r2q1rk1/p1p1ppbp/2p3p1/8/3P2b1/2P1PN2/PP3PPP/R1BQ1RK1 w - - 0 11,h2h3,1012
r2q1rk1/p1p1ppbp/2p1b1p1/8/3P4/2P1PN1P/PP3PP1/R1BQ1RK1 w - - 1 12,d1a4,1012
r4rk1/p1pqppbp/2p1b1p1/8/Q2P4/2P1PN1P/PP3PP1/R1B2RK1 w - - 3 13,f3e5,1012
r4rk1/p1pqpp1p/2p1b1p1/4b3/Q2P4/2P1P2P/PP3PP1/R1B2RK1 w - - 0 14,d4e5,1012
r4rk1/p1pqpp1p/4b1p1/2p1P3/Q7/2P1P2P/PP3PP1/R1B2RK1 w - - 0 15,f1d1,1012
r4rk1/p1p1pp1p/4b1p1/2p1P3/q7/2P1P2P/PP3PP1/R1BR2K1 w - - 0 16,c1d2,1012
3r1rk1/p1p1pp1p/4b1p1/2p1P3/q7/2P1P2P/PP1B1PP1/R2R2K1 w - - 2 17,b2b3,1012
3r1rk1/p1p1pp1p/4b1p1/2p1P3/8/qPP1P2P/P2B1PP1/R2R2K1 w - - 1 18,b3b4,1012
3r1rk1/p1p1pp1p/6p1/2p1P3/1P6/q1P1P2P/b2B1PP1/R2R2K1 w - - 0 19,b4c5,1012
1r3rk1/p1p1pp1p/6p1/2P1P3/8/q1P1P2P/b2B1PP1/R2R2K1 w - - 1 20,d2c1,1012
1r3rk1/p1p1pp1p/6p1/2P1P3/8/2q1P2P/b4PP1/R1BR2K1 w - - 0 21,a1a2,1012
1r3rk1/p1p1pp1p/6p1/2P1P3/8/1q2P2P/R4PP1/2BR2K1 w - - 1 22,d1d2,1012
1r1r2k1/p1p1pp1p/6p1/2P1P3/8/1q2P2P/R2R1PP1/2B3K1 w - - 3 23,a2b2,1012
1r1r2k1/p1p1pp1p/6p1/2P1P3/8/2q1P2P/1R1R1PP1/2B3K1 w - - 5 24,d2d8,1012
3r2k1/p1p1pp1p/6p1/2P1P3/8/2q1P2P/1R3PP1/2B3K1 w - - 0 25,b2b1,1012
3r2k1/p1p1pp1p/6p1/2P1q3/8/4P2P/5PP1/1RB3K1 w - - 0 26,b1b7,1012
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,d2d4,1013
rnbqkbnr/pppp1ppp/8/4p3/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,g1f3,1013
rnbqkbnr/pppp2pp/5p2/4p3/3P4/5N2/PPP1PPPP/RNBQKB1R w KQkq - 0 3,d4e5,1013
rnbqkb1r/pppp2pp/5p1n/4P3/8/5N2/PPP1PPPP/RNBQKB1R w KQkq - 1 4,e5f6,1013
rnb1kb1r/pppp2pp/5q1n/8/8/5N2/PPP1PPPP/RNBQKB1R w KQkq - 0 5,c1h6,1013
rnb1kb1r/pppp3p/5q1p/8/8/5N2/PPP1PPPP/RN1QKB1R w KQkq - 0 6,e2e3,1013
rnb1kb1r/pppp3p/7p/8/8/4PN2/PqP2PPP/RN1QKB1R w KQkq - 0 7,b1d2,1013
rnb1k2r/pppp3p/7p/8/1b6/4PN2/PqPN1PPP/R2QKB1R w KQkq - 2 8,f1c4,1013
rnb1k2r/pppp3p/7p/8/2B5/4PN2/PqPb1PPP/R2QK2R w KQkq - 0 9,f3d2,1013
rnb1k2r/pppp3p/7p/8/2B5/2q1P3/P1PN1PPP/R2QK2R w KQkq - 1 10,d1h5,1013
rnbk3r/pppp3p/7p/7Q/2B5/2q1P3/P1PN1PPP/R3K2R w KQ - 3 11,h5h4,1013
rnb1k2r/pppp3p/7p/8/2B4Q/2q1P3/P1PN1PPP/R3K2R w KQ - 5 12,h4e4,1013
rnbk3r/pppp3p/7p/8/2B1Q3/2q1P3/P1PN1PPP/R3K2R w KQ - 7 13,e4h4,1013
rnb1k2r/pppp3p/7p/8/2B4Q/2q1P3/P1PN1PPP/R3K2R w KQ - 9 14,h4h6,1013
rnb1k2r/pppp3p/7Q/8/2B5/4P3/P1PN1PPP/q3K2R w K - 0 15,e1e2,1013
rnb1k2r/pppp3p/7Q/8/2B5/4P3/P1PNKPPP/7q w - - 0 16,h6h5,1013
rnbk3r/pppp3p/8/7Q/2B5/4P3/P1PNKPPP/7q w - - 2 17,h5f7,1013
rnbk3r/pppp1Q1p/8/8/2B5/4P3/P1PNKPqP/8 w - - 0 18,f7f6,1013
rnb1k2r/pppp3p/5Q2/8/2B5/4P3/P1PNKPqP/8 w - - 2 19,f6h8,1013
rnb4Q/ppppk2p/8/8/2B5/4P3/P1PNKPqP/8 w - - 1 20,h8h7,1013
rnb5/pppp3Q/3k4/8/2B5/4P3/P1PNKPqP/8 w - - 1 21,h7h6,1013
rnb5/pppp4/7Q/2k5/2B5/4P3/P1PNKPqP/8 w - - 3 22,h6h5,1013
rnb5/pppp4/1k6/7Q/2B5/4P3/P1PNKPqP/8 w - - 5 23,h5b5,1013
rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,c7c5,1014
rnbqkbnr/pp1ppppp/8/2p5/4P3/2N5/PPPP1PPP/R1BQKBNR b KQkq - 1 2,b8c6,1014
r1bqkbnr/pp1ppppp/2n5/2p5/4P3/2N2N2/PPPP1PPP/R1BQKB1R b KQkq - 3 3,d7d6,1014
r1bqkbnr/pp2pppp/2np4/2p5/2B1P3/2N2N2/PPPP1PPP/R1BQK2R b KQkq - 1 4,g8f6,1014
r1bqkb1r/pp2pppp/2np1n2/2p5/2B1P3/2N2N2/PPPP1PPP/R1BQ1RK1 b kq - 3 5,e7e6,1014
r1bqkb1r/pp3ppp/2nppn2/1Bp5/4P3/2N2N2/PPPP1PPP/R1BQ1RK1 b kq - 1 6,c8d7,1014
r2qkb1r/pp1b1ppp/2nppn2/1Bp5/4P3/2NP1N2/PPP2PPP/R1BQ1RK1 b kq - 0 7,g7g6,1014
r2qkb1r/pp1b1p1p/2nppnp1/1Bp3B1/4P3/2NP1N2/PPP2PPP/R2Q1RK1 b kq - 1 8,f8g7,1014
r2qk2r/pp1b1pbp/2nppnp1/1Bp3B1/4P3/P1NP1N2/1PP2PPP/R2Q1RK1 b kq - 0 9,e8g8,1014
r2q1rk1/pp1b1pbp/2nppnp1/1Bp3B1/1P2P3/P1NP1N2/2P2PPP/R2Q1RK1 b - - 0 10,a7a6,1014
r2q1rk1/1p1b1pbp/p1Bppnp1/2p3B1/1P2P3/P1NP1N2/2P2PPP/R2Q1RK1 b - - 0 11,d7c6,1014
r2q1rk1/1p3pbp/p1bppnp1/2p3B1/1P2P3/P1NP1N2/2PQ1PPP/R4RK1 b - - 1 12,b7b6,1014
r2q1rk1/5pbp/ppbppnp1/2P3B1/4P3/P1NP1N2/2PQ1PPP/R4RK1 b - - 0 13,b6c5,1014
r2q1rk1/5pbp/p1bppnp1/2p3B1/3PP3/P1N2N2/2PQ1PPP/R4RK1 b - - 0 14,d6d5,1014
r2q1rk1/5pbp/p1b1pnp1/2ppP1B1/3P4/P1N2N2/2PQ1PPP/R4RK1 b - - 0 15,f6e4,1014
r2q1rk1/5pbp/p1b1p1p1/2ppP1B1/3PN3/P4N2/2PQ1PPP/R4RK1 b - - 0 16,d8b8,1014
rq3rk1/5pbp/p1b1pNp1/2ppP1B1/3P4/P4N2/2PQ1PPP/R4RK1 b - - 2 17,g7f6,1014
rq3rk1/5p1p/p1b1pBp1/2ppP3/3P4/P4N2/2PQ1PPP/R4RK1 b - - 0 18,c5d4,1014
rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,g8f6,1015
rnbqkb1r/pppppppp/5n2/8/3P1B2/8/PPP1PPPP/RN1QKBNR b KQkq - 2 2,g7g6,1015
rnbqkb1r/pppppp1p/5np1/8/3P1B2/5N2/PPP1PPPP/RN1QKB1R b KQkq - 1 3,f8g7,1015
rnbqk2r/ppppppbp/5np1/8/3P1B2/4PN2/PPP2PPP/RN1QKB1R b KQkq - 0 4,d7d6,1015
rnbqk2r/ppp1ppbp/3p1np1/8/3P1B2/3BPN2/PPP2PPP/RN1QK2R b KQkq - 1 5,e8g8,1015
rnbq1rk1/ppp1ppbp/3p1np1/8/3P1B2/3BPN2/PPP2PPP/RN1Q1RK1 b - - 3 6,b7b6,1015
rnbq1rk1/p1p1ppbp/1p1p1np1/8/3P1B2/2PBPN2/PP3PPP/RN1Q1RK1 b - - 0 7,c8b7,1015
rn1q1rk1/pbp1ppbp/1p1p1np1/8/3P1B2/2PBPN2/PP1N1PPP/R2Q1RK1 b - - 2 8,b8c6,1015
r2q1rk1/pbp1ppbp/1pnp1np1/8/3P1B2/2PBPN2/PP1NQPPP/R4RK1 b - - 4 9,f6d5,1015
r2q1rk1/pbp1ppbp/1pnp2p1/3n4/3P4/2PBPNB1/PP1NQPPP/R4RK1 b - - 6 10,e7e5,1015
r2q1rk1/pbp2pbp/1pnp2p1/3nP3/8/2PBPNB1/PP1NQPPP/R4RK1 b - - 0 11,c6e5,1015
r2q1rk1/pbp2pbp/1p1p2p1/3nn3/3N4/2PBP1B1/PP1NQPPP/R4RK1 b - - 1 12,c7c5,1015
r2q1rk1/pb3pbp/1p1p2p1/1Npnn3/8/2PBP1B1/PP1NQPPP/R4RK1 b - - 1 13,b7a6,1015
r2q1rk1/p4pbp/bp1p2p1/1Npnn3/4N3/2PBP1B1/PP2QPPP/R4RK1 b - - 3 14,d8d7,1015
r4rk1/p2q1pbp/bp1N2p1/1Npnn3/8/2PBP1B1/PP2QPPP/R4RK1 b - - 0 15,e5d3,1015
r4rk1/p2q1pbp/bp1N2p1/1Npn4/8/2PQP1B1/PP3PPP/R4RK1 b - - 0 16,a6b5,1015
r4rk1/p2q1pbp/1p4p1/1Npn4/8/2PQP1B1/PP3PPP/R4RK1 b - - 0 17,c5c4,1015
r4rk1/p2q1pbp/1p4p1/1N1n4/2p5/2P1P1B1/PPQ2PPP/R4RK1 b - - 1 18,d7b5,1015
r4rk1/p4pbp/1p4p1/1q1n4/P1p5/2P1P1B1/1PQ2PPP/R4RK1 b - - 0 19,b5b3,1015
r4rk1/p4pbp/1p4p1/3n4/P1p5/1qP1P1B1/1P1Q1PPP/R4RK1 b - - 2 20,a8d8,1015
3r1rk1/p4pbp/1p4p1/3n4/P1p5/RqP1P1B1/1P1Q1PPP/5RK1 b - - 4 21,d5c7,1015
3r1rk1/p1n2pbp/1p4p1/8/P1p5/RqP1P1B1/1P3PPP/2Q2RK1 b - - 6 22,b3a3,1015
3r1rk1/p1n2pbp/1p4p1/8/P1p5/P1P1P1B1/5PPP/2Q2RK1 b - - 0 23,c7d5,1015
3r1rk1/p4pbp/1p4p1/3n4/P1p5/P1P1P1B1/5PPP/2QR2K1 b - - 2 24,d5c3,1015
3R1rk1/p4pbp/1p4p1/8/P1p5/P1n1P1B1/5PPP/2Q3K1 b - - 0 25,f8d8,1015
3r2k1/p4pbp/1p4p1/8/P1p5/P1n1P1BP/5PP1/2Q3K1 b - - 0 26,c3e2,1015
3r2k1/p4pbp/1p4p1/8/P1p5/P3P1BP/4nPPK/2Q5 b - - 2 27,e2c1,1015
3r2k1/p1B2pbp/1p4p1/8/P1p5/P3P2P/5PPK/2n5 b - - 1 28,d8d1,1015
6k1/p1B2pbp/1p4p1/P7/2p5/P3P2P/5PPK/2nr4 b - - 0 29,b6b5,1015
6k1/p1B2pbp/P5p1/1p6/2p5/P3P2P/5PPK/2nr4 b - - 0 30,c1d3,1015
1B4k1/p4pbp/P5p1/1p6/2p5/P2nP2P/5PPK/3r4 b - - 2 31,c4c3,1015
6k1/B4pbp/P5p1/1p6/8/P1pnP2P/5PPK/3r4 b - - 0 32,c3c2,1015
6k1/5pbp/P5p1/1p6/3B4/P2nP2P/2p2PPK/3r4 b - - 1 33,g7d4,1015
6k1/P4p1p/6p1/1p6/3b4/P2nP2P/2p2PPK/3r4 b - - 0 34,c2c1q,1015
Q5k1/5p1p/6p1/1p6/3b4/P2nP2P/5PPK/2qr4 b - - 0 35,g8g7,1015
Q7/5pkp/6p1/1p6/3b2P1/P2nP2P/5P1K/2qr4 b - - 0 36,d4e5,1015
Q7/5pkp/6p1/1p2b3/5PP1/P2nP2P/7K/2qr4 b - - 0 37,e5f4,1015
Q7/5pkp/6p1/1p6/5PP1/P2n3P/7K/2qr4 b - - 0 38,c1f4,1015
Q7/5pkp/6p1/1p6/5qP1/P2n3P/6K1/3r4 b - - 1 39,f4f2,1015
rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,c7c5,1016
rnbqkbnr/pp1ppppp/8/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,b8c6,1016
r1bqkbnr/pp1ppppp/2n5/2p5/2B1P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 3 3,e7e6,1016
r1bqkbnr/pp1p1ppp/2n1p3/2p5/2B1P3/2N2N2/PPPP1PPP/R1BQK2R b KQkq - 1 4,g8f6,1016
r1bqkb1r/pp1p1ppp/2n1pn2/2p5/2B1P3/2NP1N2/PPP2PPP/R1BQK2R b KQkq - 0 5,d7d5,1016
r1bqkb1r/pp3ppp/2n1pn2/2pP4/2B5/2NP1N2/PPP2PPP/R1BQK2R b KQkq - 0 6,e6d5,1016
r1bqkb1r/pp3ppp/2n2n2/1Bpp4/8/2NP1N2/PPP2PPP/R1BQK2R b KQkq - 1 7,d5d4,1016
r1bqkb1r/pp3ppp/2n2n2/1Bp5/3pN3/3P1N2/PPP2PPP/R1BQK2R b KQkq - 1 8,f6e4,1016
r1bqkb1r/pp3ppp/2n5/1Bp5/3pP3/5N2/PPP2PPP/R1BQK2R b KQkq - 0 9,c8d7,1016
r2qkb1r/pp1b1ppp/2n5/1Bp5/3pP3/5N2/PPP2PPP/R1BQ1RK1 b kq - 2 10,a7a6,1016
r2qkb1r/1p1b1ppp/p1B5/2p5/3pP3/5N2/PPP2PPP/R1BQ1RK1 b kq - 0 11,d7c6,1016
r2qkb1r/1p3ppp/p1b5/2p5/3pP3/2P2N2/PP3PPP/R1BQ1RK1 b kq - 0 12,c6e4,1016
r2qkb1r/1p3ppp/p7/2p5/3pb3/2P2N2/PP3PPP/R1BQR1K1 b kq - 1 13,f7f5,1016
r2qkb1r/1p4pp/p7/2p2pN1/3pb3/2P5/PP3PPP/R1BQR1K1 b kq - 1 14,f8e7,1016
r2qk2r/1p2b1pp/p7/2p2p2/3pN3/2P5/PP3PPP/R1BQR1K1 b kq - 0 15,f5e4,1016
r2qk2r/1p2b1pp/p7/2p5/3pR3/2P5/PP3PPP/R1BQ2K1 b kq - 0 16,d4c3,1016
r2Qk2r/1p2b1pp/p7/2p5/4R3/2p5/PP3PPP/R1B3K1 b kq - 0 17,a8d8,1016
3rk2r/1p2b1pp/p7/2p5/4R3/2p1B3/PP3PPP/R5K1 b k - 1 18,c3c2,1016
3rk2r/1p2b1pp/p7/2p5/4R3/4B3/PPp2PPP/4R1K1 b k - 1 19,d8d1,1016
4k2r/1p2b1pp/p7/2p5/4R3/4B3/PPp2PPP/3rRK2 b k - 3 20,e8g8,1016
5rk1/1p2b1pp/p7/2p5/2R5/4B3/PPp2PPP/3rRK2 b - - 5 21,d1e1,1016
5rk1/1p2b1pp/p7/2p5/2R5/4B3/PPp2PPP/4K3 b - - 0 22,f8e8,1016
4r1k1/1p2b1pp/p7/2p5/8/4B3/PPR2PPP/4K3 b - - 0 23,e7g5,1016
4r1k1/1p4pp/p7/2p3b1/8/4B3/PPR2PPP/5K2 b - - 2 24,g5e3,1016
4r1k1/1p4pp/p7/2p5/8/4P3/PPR3PP/5K2 b - - 0 25,e8e3,1016
6k1/1p4pp/p7/2R5/8/4r3/PP4PP/5K2 b - - 0 26,g8f7,1016
8/1pR2kpp/p7/8/8/4r3/PP4PP/5K2 b - - 2 27,e3e7,1016
8/1p2Rkpp/p7/8/8/8/PP4PP/5K2 b - - 0 28,f7e7,1016
8/1p2k1pp/p7/8/8/8/PP3KPP/8 b - - 1 29,e7d6,1016
8/1p4pp/p2k4/8/8/5K2/PP4PP/8 b - - 3 30,d6c5,1016
8/1p4pp/p7/2k5/5K2/8/PP4PP/8 b - - 5 31,b7b5,1016
8/6pp/p7/1pk5/5KP1/8/PP5P/8 b - - 0 32,c5c4,1016
8/6pp/p7/1p6/2k2KPP/8/PP6/8 b - - 0 33,b5b4,1016
8/6pp/p7/6P1/1pk2K1P/8/PP6/8 b - - 0 34,a6a5,1016
8/6pp/8/p5PP/1pk2K2/8/PP6/8 b - - 0 35,a5a4,1016
8/6pp/8/5KPP/ppk5/8/PP6/8 b - - 1 36,c4d3,1016
8/6pp/6P1/5K1P/pp6/3k4/PP6/8 b - - 0 37,h7h6,1016
8/6p1/4K1Pp/7P/pp6/3k4/PP6/8 b - - 1 38,d3c2,1016
8/5Kp1/6Pp/7P/pp6/8/PPk5/8 b - - 3 39,c2b2,1016
8/6K1/6Pp/7P/pp6/8/Pk6/8 b - - 0 40,b2a2,1016
8/7K/6Pp/7P/pp6/8/k7/8 b - - 1 41,b4b3,1016
8/6PK/7p/7P/p7/1p6/k7/8 b - - 0 42,b3b2,1016
6Q1/7K/7p/7P/p7/8/kp6/8 b - - 0 43,a2a1,1016
1Q6/7K/7p/7P/p7/8/1p6/k7 b - - 2 44,b2b1q,1016
8/7K/7p/7P/p7/8/8/kQ6 b - - 0 45,a1b1,1016
8/6K1/7p/7P/p7/8/8/1k6 b - - 1 46,a4a3,1016
8/8/7K/7P/8/p7/8/1k6 b - - 0 47,a3a2,1016
8/8/6K1/7P/8/8/p7/1k6 b - - 1 48,a2a1q,1016
8/8/6KP/8/8/8/8/qk6 b - - 0 49,a1h8,1016
7q/7P/6K1/8/8/8/8/1k6 b - - 0 50,b1c2,1016
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,d2d4,1017
rnbqkbnr/ppp1pppp/8/3p4/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,g1f3,1017
rn1qkbnr/ppp1pppp/8/3p1b2/3P4/5N2/PPP1PPPP/RNBQKB1R w KQkq - 2 3,e2e3,1017
rn1qkbnr/ppp2ppp/4p3/3p1b2/3P4/4PN2/PPP2PPP/RNBQKB1R w KQkq - 0 4,f1d3,1017
rn1qkbnr/ppp2ppp/4p3/3p4/3P4/3bPN2/PPP2PPP/RNBQK2R w KQkq - 0 5,d1d3,1017
r2qkbnr/ppp2ppp/2n1p3/3p4/3P4/3QPN2/PPP2PPP/RNB1K2R w KQkq - 1 6,c2c3,1017
r2qk1nr/ppp1bppp/2n1p3/3p4/3P4/2PQPN2/PP3PPP/RNB1K2R w KQkq - 1 7,e1g1,1017
r2qk2r/ppp1bppp/2n1pn2/3p4/3P4/2PQPN2/PP3PPP/RNB2RK1 w kq - 3 8,b1d2,1017
r2q1rk1/ppp1bppp/2n1pn2/3p4/3P4/2PQPN2/PP1N1PPP/R1B2RK1 w - - 5 9,f1e1,1017
r2qr1k1/ppp1bppp/2n1pn2/3p4/3P4/2PQPN2/PP1N1PPP/R1B1R1K1 w - - 7 10,e3e4,1017
r2qr1k1/ppp1bppp/2n1pn2/8/3Pp3/2PQ1N2/PP1N1PPP/R1B1R1K1 w - - 0 11,d2e4,1017
r2qr1k1/ppp1bppp/2n1p3/8/3Pn3/2PQ1N2/PP3PPP/R1B1R1K1 w - - 0 12,d3e4,1017
r2qr1k1/ppp1bpp1/2n1p2p/8/3PQ3/2P2N2/PP3PPP/R1B1R1K1 w - - 0 13,e4g4,1017
r2qr2k/ppp1bpp1/2n1p2p/8/3P2Q1/2P2N2/PP3PPP/R1B1R1K1 w - - 2 14,g4f4,1017
r2qr2k/ppp1b1p1/2n1pp1p/8/3P1Q2/2P2N2/PP3PPP/R1B1R1K1 w - - 0 15,f4g4,1017
r2qr2k/1pp1b1p1/p1n1pp1p/8/3P2Q1/2P2N2/PP3PPP/R1B1R1K1 w - - 0 16,g4g6,1017
r2qrb1k/1pp3p1/p1n1ppQp/8/3P4/2P2N2/PP3PPP/R1B1R1K1 w - - 2 17,c3c4,1017
r2qrb1k/1pp3p1/p3ppQp/8/2Pn4/5N2/PP3PPP/R1B1R1K1 w - - 0 18,e1d1,1017
r2qrb1k/1pp3p1/p4pQp/4p3/2Pn4/5N2/PP3PPP/R1BR2K1 w - - 0 19,c1e3,1017
r2qrb1k/1p4p1/p4pQp/2p1p3/2Pn4/4BN2/PP3PPP/R2R2K1 w - - 0 20,b2b4,1017
r2qrb1k/6p1/pp3pQp/2p1p3/1PPn4/4BN2/P4PPP/R2R2K1 w - - 0 21,f3d4,1017
r2qrb1k/6p1/pp3pQp/4p3/1PPp4/4B3/P4PPP/R2R2K1 w - - 0 22,c4c5,1017
r2qrb1k/6p1/p4pQp/2p1p3/1P1p4/4B3/P4PPP/R2R2K1 w - - 0 23,b4c5,1017
r2qr2k/6p1/p4pQp/2b1p3/3p4/4B3/P4PPP/R2R2K1 w - - 0 24,e3h6,1017
r2qr2k/8/p4pQp/2b1p3/3p4/8/P4PPP/R2R2K1 w - - 0 25,g6h6,1017
r2qr1k1/8/p4p1Q/2b1p3/3p4/8/P4PPP/R2R2K1 w - - 1 26,d1d3,1017
r2qr3/5k2/p4p1Q/2b1p3/3p4/3R4/P4PPP/R5K1 w - - 3 27,a1b1,1017
r2qr3/8/p3kp1Q/2b1p3/3p4/3R4/P4PPP/1R4K1 w - - 5 28,h6h3,1017
r2qr3/8/p2k1p2/2b1p3/3p4/3R3Q/P4PPP/1R4K1 w - - 7 29,b1b7,1017
r2q4/1R2r3/p2k1p2/2b1p3/3p4/3R3Q/P4PPP/6K1 w - - 9 30,b7e7,1017
r7/4q3/p2k1p2/2b1p3/3p4/3R3Q/P4PPP/6K1 w - - 0 31,d3b3,1017
r7/2q5/p2k1p2/2b1p3/3p4/1R5Q/P4PPP/6K1 w - - 2 32,h3f3,1017
1r6/2q5/p2k1p2/2b1p3/3p4/1R3Q2/P4PPP/6K1 w - - 4 33,b3b8,1017
1q6/8/p2k1p2/2b1p3/3p4/5Q2/P4PPP/6K1 w - - 0 34,h2h3,1017
8/8/p2k1p2/2b1p3/3p4/5Q1P/P4PP1/1q4K1 w - - 1 35,g1h2,1017
